source_url,source_domain,listing_id,listing_title,description,scraped_at,data_source,country,operation_type,property_type,property_subtype,publication_type,construction_stage,province,city,neighborhood,location_key,street,balcony_type,view_type,flooring_type,orientation,price_usd,price_original,price_currency,expenses_usd,expenses_original,expenses_currency,total_rooms,bedrooms,bathrooms,parking_spaces,has_parking,toilets,covered_area_sqm,total_area_sqm,semicovered_area_sqm,uncovered_area_sqm,lot_frontage_sqm,lot_length_sqm,age_years,number_of_floors_in_unit,floors_in_building,units_per_floor,floor_number,latitude,longitude,distance_to_sea_blocks,effective_area_sqm,area_per_room_sqm,bedrooms_per_bathroom,bathrooms_per_bedroom,bathroom_ratio,amenity_count,core_feature_count,title_length_chars,description_length_chars,title_word_count,description_word_count,area_bucket,age_bucket,floor_bucket,room_bucket,accepts_swap,has_apartment_balcony_view,has_air_conditioning,has_alarm,has_attic,has_back_garden,has_backyard,has_balcony,has_basement,has_bbq_house,has_breakfast_room,has_cable_tv,has_cleaning_service,has_closet,has_coordinates,has_cooling,has_description,has_dining_room,has_doorman,has_double_circulation,has_dressing_room,has_electricity,has_elevator,has_extra_bedroom,has_exact_address,has_expenses,has_football_court,has_front_garden,has_gallery,has_garage_room,has_garden,has_grill,has_gym,has_hall,has_heating,has_hot_water,has_internet,has_jacuzzi,has_kitchen,has_kitchen_dining,has_laundry_room,has_library,has_living_dining_room,has_living_room,has_maid_room,has_master_suite,has_multipurpose_room,has_natural_gas,has_office,has_patio,has_phone_line,has_play_room,has_pool,has_private_landing,has_property_tax_service,has_radiant_floor,has_reception,has_rentas_paid,has_running_water,has_sauna,has_sea_view,has_security,has_storage_room,has_studio_room,has_tennis_court,has_terrace,has_toilette_room,has_walk_in_closet,has_water_heater,has_wood_stove,has_virtual_tour,is_accessible,is_apartment,is_house,is_back_facing,is_bright,is_currently_occupied,is_development_project,is_duplex,is_high_floor,is_front_facing,is_furnished,is_gated_community,is_negotiable,is_new_construction,is_near_beach,is_near_park,is_near_sea,is_near_subway,is_owner_direct,is_opportunity,is_penthouse,is_social_housing,is_studio_apartment,is_under_construction,mortgage_eligible,pets_allowed,professional_use_allowed
https://www.infocasas.com.uy/venta-apartamentos-ambientes-y-1-dormitorio-en-pocitos-sobre-luis-p-ponce-con-full-amenities-piscina-barbacoa-otros/191042573,www.infocasas.com.uy,191042573,"Venta Apartamentos Ambientes y 1 dormitorio en Pocitos sobre Luis P. Ponce, con full Amenities Piscina, Barbacoa, otros.. Ref #I9CAFF","Proyecto Residencial en PocitosA metros del Parque Batlle – Entrega diciembre 2027En una ubicación exclusiva de Pocitos, a pasos del Parque Batlle y rodeado d.... Ref #I9CAFF",2026-07-06T05:10:39+00:00,infocasas,UY,Sale,Apartment,,developer,,,con full Amenities Piscina,Pocitos sobre Luis P. Ponce,UY | con full Amenities Piscina | Pocitos sobre Luis P. Ponce,,,,,NO,112000,112000,USD,,,,,1,1,,0,,42,,,,,,,,,,,-34.902515411377,-56.161197662354,,42,21.0,1.0,1.0,1.0,14,3,133,174,20,26,02_small,,,02_one_bedroom,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/venta-apartamentos-ambientes-y-1-dormitorio-en-pocitos-sobre-luis-p-ponce-con-full-amenities-piscina-barbacoa-otros/191042575,www.infocasas.com.uy,191042575,"Venta Apartamentos Ambientes y 1 dormitorio en Pocitos sobre Luis P. Ponce, con full Amenities Piscina, Barbacoa, otros.. Ref #O5AD08","Proyecto Residencial en PocitosA metros del Parque Batlle – Entrega diciembre 2027En una ubicación exclusiva de Pocitos, a pasos del Parque Batlle y rodeado d.... Ref #O5AD08",2026-07-06T05:10:41+00:00,infocasas,UY,Sale,Apartment,,developer,,,con full Amenities Piscina,Pocitos sobre Luis P. Ponce,UY | con full Amenities Piscina | Pocitos sobre Luis P. Ponce,,,,,NO,152000,152000,USD,,,,,1,1,,0,,58,,,,,,,,,,,-34.902515411377,-56.161197662354,,58,29.0,1.0,1.0,1.0,14,3,133,174,20,26,03_medium,,,02_one_bedroom,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/venta-apartamentos-ambientes-y-1-dormitorio-en-pocitos-sobre-luis-p-ponce-con-full-amenities-piscina-barbacoa-otros/191042579,www.infocasas.com.uy,191042579,"Venta Apartamentos Ambientes y 1 dormitorio en Pocitos sobre Luis P. Ponce, con full Amenities Piscina, Barbacoa, otros.. Ref #K5F57D","Proyecto Residencial en PocitosA metros del Parque Batlle – Entrega diciembre 2027En una ubicación exclusiva de Pocitos, a pasos del Parque Batlle y rodeado d.... Ref #K5F57D",2026-07-06T05:10:42+00:00,infocasas,UY,Sale,Apartment,,developer,,,con full Amenities Piscina,Pocitos sobre Luis P. Ponce,UY | con full Amenities Piscina | Pocitos sobre Luis P. Ponce,,,,,NO,181000,181000,USD,,,,,1,1,,0,,58,,,,,,,,,,,-34.902515411377,-56.161197662354,,58,29.0,1.0,1.0,1.0,14,3,133,174,20,26,03_medium,,,02_one_bedroom,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/venta-apartamentos-ambientes-y-1-dormitorio-en-pocitos-sobre-luis-p-ponce-con-full-amenities-piscina-barbacoa-otros/191042580,www.infocasas.com.uy,191042580,"Venta Apartamentos Ambientes y 1 dormitorio en Pocitos sobre Luis P. Ponce, con full Amenities Piscina, Barbacoa, otros.. Ref #R623BD","Proyecto Residencial en PocitosA metros del Parque Batlle – Entrega diciembre 2027n una ubicación exclusiva de Pocitos, a pasos del Parque Batlle y rod.... Ref #R623BD",2026-07-06T05:10:44+00:00,infocasas,UY,Sale,Apartment,,developer,,,con full Amenities Piscina,Pocitos sobre Luis P. Ponce,UY | con full Amenities Piscina | Pocitos sobre Luis P. Ponce,,,,,NO,113000,113000,USD,,,,,1,1,,0,,47,,,,,,,,,,,-34.902515411377,-56.161197662354,,47,23.5,1.0,1.0,1.0,14,3,133,167,20,25,02_small,,,02_one_bedroom,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/venta-de-apartamento-de-1-dormitorio-en-vostok-pocitos/192612155,www.infocasas.com.uy,192612155,"Venta de apartamento de 1 dormitorio en Vostok, Pocitos. Ref #H5B351","Venta de apartamento de 1 dormitorio en Vostok, ubicado en una zona excpecional de Pocitos - Charrúa y Obligado - a unas cuadras de las facultades de Ciencias .... Ref #H5B351",2026-07-06T05:10:46+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,,131000,131000,USD,,,,,1,1,,0,,34,,,,,,,,,,44,-34.90551689999999,-56.161424,,34,17.0,1.0,1.0,1.0,12,3,68,175,11,28,02_small,,04_high,02_one_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
https://www.infocasas.com.uy/venta-de-apartamento-de-2-dormitorios-en-vostok-pocitos/192519509,www.infocasas.com.uy,192519509,"Venta de apartamento de 2 dormitorios en Vostok, Pocitos. Ref #DB5F68","Venta de apartamento de 2 dormitorios en Vostok, ubicado en una zona excpecional de Pocitos - Charrúa y Obligado - a unas cuadras de las facultades de Ciencias.... Ref #DB5F68",2026-07-06T05:10:48+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,,210000,210000,USD,,,,,2,2,,0,,59,,,,,,,,,,44,-34.90551689999999,-56.161424,,59,19.67,1.0,1.0,1.0,14,3,69,175,11,28,03_medium,,04_high,03_two_bedroom,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
https://www.infocasas.com.uy/venta-de-apartamento-de-3-dormitorios-en-vostok-pocitos/192519511,www.infocasas.com.uy,192519511,"Venta de apartamento de 3 dormitorios en Vostok, Pocitos. Ref #U98334","Venta de mapartamento de 3 dormitorios en Vostok, ubicado en una zona excpecional de Pocitos - Charrúa y Obligado - a unas cuadras de las facultades de Ciencia.... Ref #U98334",2026-07-06T05:10:51+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,OESTE,260000,260000,USD,,,,,3,2,,0,,76,,,,,,,,,,44,-34.90551689999999,-56.161424,,76,19.0,1.5,0.67,0.67,13,3,69,175,11,28,03_medium,,04_high,04_three_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
https://www.infocasas.com.uy/venta-de-apartamento-de-dos-dormitorios-en-pocitos-urban-suites-xiii/192945217,www.infocasas.com.uy,192945217,"Venta de apartamento de dos dormitorios en Pocitos, Urban Suites XIII. Ref #H24492","Venta apartamento de 2 dormitorios en Pocitos, en URBAN SUITES XIII.Ubicado en el corazón de Pocitos Nuevo, a dos cuadras de Montevideo.... Ref #H24492",2026-07-06T05:10:53+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,ESTE,229000,229000,USD,,,,,2,1,,0,,53,,,,,,,,,,,-34.904126,-56.1416249,,53,17.67,2.0,0.5,0.5,13,3,82,151,13,25,03_medium,,,03_two_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-a-estrenar-en-cordon/193922349,www.infocasas.com.uy,193922349,Apartamento a Estrenar en Cordón. Ref #YX9E472,"Soho Mercedes, ubicado en calle Mercedes entre Minas y Magallanes, a pasos de la Av. 18 de Julio, centros educativos y la Plaza Liber Seregni.Ofrece a la vent.... Ref #YX9E472",2026-07-06T05:10:59+00:00,infocasas,UY,Sale,Apartment,,,new,,,,UY,,,,,S,134359,134359,USD,,,,,3,1,,0,,41,,,,,,1,,,,5,-34.9017685,-56.1811604,,41,10.25,3.0,0.33,0.33,11,4,46,175,7,31,02_small,02_1_to_10,03_mid,04_three_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-de-un-dormitorio-en-venta-en-cordon-1004/192226988,www.infocasas.com.uy,192226988,Apartamento de un dormitorio en venta en Cordón - 1004. Ref #PEB35E,Edificio en construcción a estrenar en&nbsp;setiembre de 2026.Apartamento de 1 dormitorio en venta en Cordón.Piso 10 al frente con orientación sur.L.... Ref #PEB35E,2026-07-06T05:11:00+00:00,infocasas,UY,Sale,Apartment,,,new,,,,UY,,,,,S,150551,150551,USD,,,,,1,1,,0,,50,,,,,,,,,,10,-34.9025846,-56.186923,,50,25.0,1.0,1.0,1.0,16,3,67,164,11,28,02_small,,04_high,02_one_bedroom,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/venta-apartamento-1-dormitorio-en-cordon/192329407,www.infocasas.com.uy,192329407,Venta apartamento 1 dormitorio en Cordón. Ref #G827E3,"Venta apartamento 1 dormitorio en CordónSoho Mercedes - Entrega Setiembre 2026Apartamento al frente.Al ingresar, se encuentra un espacio de livi.... Ref #G827E3",2026-07-06T05:11:02+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,,140389,140389,USD,,,,,1,1,,0,,41,,,,,,,,,,9,-34.9016255,-56.1809188,,41,20.5,1.0,1.0,1.0,15,3,53,160,8,22,02_small,,04_high,02_one_bedroom,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-de-un-dormitorio-en-venta-en-cordon-102/192222068,www.infocasas.com.uy,192222068,Apartamento de un dormitorio en venta en Cordón - 102. Ref #N63CCD,Edificio en construcción a estrenar en&nbsp;setiembre de 2026.Apartamento de 1 dormitorio en venta en Cordón.Piso 1 al contrafrente con orientación nort.... Ref #N63CCD,2026-07-06T05:11:04+00:00,infocasas,UY,Sale,Apartment,,,new,,,,UY,,,,,N,135527,135527,USD,,,,,1,1,,0,,46,,,,,,,,,,1,-34.9025846,-56.186923,,46,23.0,1.0,1.0,1.0,17,3,66,168,11,27,02_small,,02_low,02_one_bedroom,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-de-un-dormitorio-en-venta-en-cordon-204/192226986,www.infocasas.com.uy,192226986,Apartamento de un dormitorio en venta en Cordón - 204. Ref #LC2770,Edificio en construcción a estrenar en&nbsp;setiembre de 2026.Apartamento de 1 dormitorio en venta en Cordón.Piso 2 al frente con orientación sur.Li.... Ref #LC2770,2026-07-06T05:11:06+00:00,infocasas,UY,Sale,Apartment,,,new,,,,UY,,,,,S,158182,158182,USD,,,,,1,1,,0,,50,,,,,,,,,,2,-34.9025846,-56.186923,,50,25.0,1.0,1.0,1.0,16,3,66,164,11,28,02_small,,02_low,02_one_bedroom,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-de-un-dormitorio-en-venta-en-cordon-303/192222089,www.infocasas.com.uy,192222089,Apartamento de un dormitorio en venta en Cordón - 303. Ref #PD2724,Edificio en construcción a estrenar en&nbsp;setiembre de 2026.Apartamento de 1 dormitorio en venta en Cordón.Piso 3 al frente con orientación sur.Li.... Ref #PD2724,2026-07-06T05:11:07+00:00,infocasas,UY,Sale,Apartment,,,new,,,,UY,,,,,S,135002,135002,USD,,,,,1,1,,0,,41,,,,,,,,,,3,-34.9025846,-56.186923,,41,20.5,1.0,1.0,1.0,16,3,66,164,11,28,02_small,,02_low,02_one_bedroom,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-de-un-dormitorio-en-venta-en-cordon-604/192312486,www.infocasas.com.uy,192312486,Apartamento de un dormitorio en venta en Cordón - 604. Ref #S66BE3,Edificio en construcción a estrenar en&nbsp;setiembre de 2026.Apartamento de 1 dormitorio en venta en Cordón.Piso 6 al frente con orientación sur.Li.... Ref #S66BE3,2026-07-06T05:11:09+00:00,infocasas,UY,Sale,Apartment,,,new,,,,UY,,,,,S,146349,146349,USD,,,,,1,1,,0,,50,,,,,,,,,,6,-34.9025846,-56.186923,,50,25.0,1.0,1.0,1.0,16,3,66,164,11,28,02_small,,03_mid,02_one_bedroom,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-en-venta-de-1-dormitorio-en-palermo/191042310,www.infocasas.com.uy,191042310,Apartamento en venta de 1 dormitorio en Palermo. Ref #GC34BD,"¡Descubre una oportunidad única en el corazón de Montevideo! Presentamos en venta este encantador apartamento de 1 dormitorio con balcón, ubicado en el prestigi.... Ref #GC34BD",2026-07-06T05:11:11+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,N,138780,138780,USD,,,,,1,1,,0,,40,,,,,,,,,,11,-34.9075566,-56.1766768,,40,20.0,1.0,1.0,1.0,8,3,60,176,10,26,02_small,,04_high,02_one_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-en-venta-de-3-dormitorios-en-palermo/191042311,www.infocasas.com.uy,191042311,Apartamento en venta de 3 dormitorios en Palermo. Ref #T37C97,"¡Descubre una oportunidad única en el corazón de Montevideo! Presentamos en venta este encantador penthouse en piso 10 de 3 dormitorios con terraza, ubicado en .... Ref #T37C97",2026-07-06T05:11:13+00:00,infocasas,UY,Sale,Apartment,Penthouse,,,,,,UY,,,,,N,245990,245990,USD,,,,,3,1,,0,,73,,,,,,,,,,10,-34.9075566,-56.1766768,,73,18.25,3.0,0.33,0.33,8,3,61,176,10,27,03_medium,,04_high,04_three_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-en-venta-de-4-dormitorios-en-cordon/193633572,www.infocasas.com.uy,193633572,Apartamento en venta de 4 dormitorios en Cordón. Ref #OY15D1C,Apartamento en venta mas saldo con la ANV.El mismo cuenta con 4 cómodos dormitorios.Living comedor con terraza al frente.Cocina definida con terraza lavad.... Ref #OY15D1C,2026-07-06T05:11:14+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,E,95000,95000,USD,165,6600,$,,4,2,,0,,78,,,,,,16,,,,,-34.9053408,-56.1733838,,78,15.6,2.0,0.5,0.5,13,4,61,171,10,28,03_medium,03_11_to_30,,05_four_plus_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamento-monoambiente-en-venta-en-cordon-305/192226991,www.infocasas.com.uy,192226991,Apartamento monoambiente en venta en Cordón - 305. Ref #SCEDDF,Edificio en construcción a estrenar en&nbsp;setiembre de 2026.Apartamento monoambiente en venta en Cordón.Piso 3 al contrafrente con orientación norte.,2026-07-06T05:11:16+00:00,infocasas,UY,Sale,Apartment,Studio,,new,,,,UY,,,,,N,91155,91155,USD,,,,,0,1,,0,,33,,,,,,,,,,3,-34.9025846,-56.186923,,33,33.0,0.0,,1.0,13,3,62,151,9,23,02_small,,02_low,01_studio,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1
https://www.infocasas.com.uy/apartamento-monoambiente-en-venta-en-cordon-505/192226992,www.infocasas.com.uy,192226992,Apartamento monoambiente en venta en Cordón - 505. Ref #R48DA3,Edificio en construcción a estrenar en&nbsp;setiembre de 2026.Apartamento monoambiente en venta en Cordón.Piso 5 al contrafrente con orientación norte.,2026-07-06T05:11:19+00:00,infocasas,UY,Sale,Apartment,Studio,,new,,,,UY,,,,,N,93009,93009,USD,,,,,0,1,,0,,33,,,,,,,,,,5,-34.9025846,-56.186923,,33,33.0,0.0,,1.0,13,3,62,151,9,23,02_small,,03_mid,01_studio,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1
https://www.infocasas.com.uy/apartamento-venta-2-dormitorios-con-renta-proximo-facultades-en-zona-de-servicios/191254572,www.infocasas.com.uy,191254572,Apartamento Venta 2 Dormitorios Con Renta Proximo Facultades En Zona De Servicios!!!. Ref #IC47F2,"PRECIOSO APARTAMENTO PROXIMO A FACULTADES: LIVING COMEDOR AMPLIO CON PISOS CERAMICOS, 2 DORMITORIOS CON PLACARES, 1 BAÑO COMPLETO, COCINA DEFINIDA CON PLACARES,.... Ref #IC47F2",2026-07-06T05:11:21+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,N,175000,175000,USD,125,5000,$,,2,1,,0,,65,,,,,,,,,,,-34.9051567,-56.1710375,,65,21.67,2.0,0.5,0.5,15,3,97,176,14,24,03_medium,,,03_two_bedroom,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
https://www.infocasas.com.uy/apartamentos-en-cordon/191756683,www.infocasas.com.uy,191756683,Apartamentos en Cordón. Ref #GDD2E0,"El proyecto ARBET SOHO se encuentra ubicado en la calle Canelones, en el barrio de Palermo, una zona que ofrece excelente accesibilidad y proximidad a universid.... Ref #GDD2E0",2026-07-06T05:11:23+00:00,infocasas,UY,Sale,Apartment,,developer,,,,,UY,,,,,NO,129000,129000,USD,,,,,1,1,,0,,42,,,,,,,,,,11,-34.9087756,-56.1768568,,42,21.0,1.0,1.0,1.0,11,3,35,176,5,28,02_small,,04_high,02_one_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1
https://www.infocasas.com.uy/exclusivo-apartamento-de-2-dormitorios-en-cordon-sur-con-impresionante-vista-panoramica-a-la-rambla/193754272,www.infocasas.com.uy,193754272,Exclusivo Apartamento de 2 Dormitorios en Cordón Sur con Impresionante Vista Panorámica a la Rambla. Ref #OSC38A6,"Ubicado en una excelente zona de Cordón Sur, este apartamento de 60 m² construidos en piso 8 se destaca por su luminosidad, excelente ventilación y vista totalm.... Ref #OSC38A6",2026-07-06T05:11:24+00:00,infocasas,UY,Sale,Apartment,,,,,,,UY,,,,,S,155000,155000,USD,100,4000,$,,2,1,,0,,60,,,,,,30,,,,8,-34.907245,-56.1750744,,60,20.0,2.0,0.5,0.5,14,4,113,177,17,29,03_medium,03_11_to_30,03_mid,03_two_bedroom,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1
