price_usd,property_type,property_subtype,location_key,country,province,city,neighborhood,effective_area_sqm,covered_area_sqm,total_area_sqm,uncovered_area_sqm,bedrooms,bathrooms,total_rooms,toilets,bathroom_ratio,parking_spaces,has_parking,floor_number,floors_in_building,is_high_floor,age_years,expenses_usd,amenity_count,is_apartment,is_house,is_new_construction,is_under_construction,has_balcony,has_terrace,has_garden,has_patio,has_pool,has_elevator,has_security,has_storage_room,has_laundry_room,has_air_conditioning,has_heating,has_grill,pets_allowed
211500,Apartment,Studio,UY,UY,,,,43,43,,,0,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
216500,Apartment,Studio,UY,UY,,,,41,41,,,0,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
184230,Apartment,,UY | denominada “Barrio Jardín” | la zona más exclusiva de Parque Rodó,UY,,denominada “Barrio Jardín”,la zona más exclusiva de Parque Rodó,42,42,,,1,1,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
325226,Apartment,,UY | denominada “Barrio Jardín” | la zona más exclusiva de Parque Rodó,UY,,denominada “Barrio Jardín”,la zona más exclusiva de Parque Rodó,60,60,,,2,2,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0
240000,Apartment,,UY,UY,,,,96,96,,,3,2,,,0.67,,0,,,0,,370,8,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
306500,Apartment,,UY,UY,,,,90,90,,,2,2,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
299500,Apartment,,UY,UY,,,,90,90,,,2,2,,,1.0,,0,,,0,,,14,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
279500,Apartment,,UY,UY,,,,90,90,,,2,2,,,1.0,,0,,,0,,,14,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
269500,Apartment,,UY,UY,,,,90,90,,,2,2,,,1.0,,0,,,0,,,14,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
317500,Apartment,,UY,UY,,,,90,90,,,2,2,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
274550,Apartment,,UY,UY,,,,118,118,,,2,2,,,1.0,,0,,,0,,,15,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
195000,Apartment,,UY,UY,,,,78,78,,,1,1,,,1.0,,0,,,0,,,15,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
195000,Apartment,,UY,UY,,,,102,102,,,1,1,,,1.0,,0,,,0,,,15,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
115000,Apartment,,UY,UY,,,,41,41,,,2,1,,,0.5,,0,4,,0,30,115,15,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0
143000,Apartment,,UY,UY,,,,58,58,,,2,1,,,0.5,,0,,,0,,69,13,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
78000,Apartment,Studio,UY,UY,,,,37,37,,,0,1,,,1.0,,0,,,0,,,14,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
108000,Apartment,,UY,UY,,,,50,50,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
119000,Apartment,,UY,UY,,,,62,62,,,2,1,,,0.5,,0,,,0,,150,18,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
85000,Apartment,Studio,UY,UY,,,,39,39,,,0,1,,,1.0,,0,,,0,30,138,9,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
97000,Apartment,Studio,UY | sobre misiones y sarandi | ciudad vieja,UY,,sobre misiones y sarandi,ciudad vieja,35,35,,,0,1,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
78000,Apartment,,UY | en la intersección de Misiones y Sarandí | el corazón de Ciudad Vieja,UY,,en la intersección de Misiones y Sarandí,el corazón de Ciudad Vieja,37,37,,,,1,,,1.0,,0,,,0,,,14,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
110000,Apartment,,UY,UY,,,,45,45,,,1,1,,,1.0,,0,,,0,9,142,18,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
130000,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,,,0,9,172,15,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
146459,Apartment,,UY,UY,,,,54,54,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
198500,Apartment,,UY,UY,,,,69,69,,,2,1,,,0.5,,0,,,0,,,14,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
161500,Apartment,,UY,UY,,,,41,41,49,,1,1,,,1.0,,0,,,0,,,17,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0
168000,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,,,0,,,18,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
153593,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,,,0,,,10,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
154900,Apartment,,UY,UY,,,,34,34,,,1,1,,,1.0,,0,,,0,,,10,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
195955,Apartment,,UY,UY,,,,52,52,,,2,1,,,0.5,,0,,,0,,,10,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
132900,Apartment,,UY,UY,,,,32,32,,,2,1,,,0.5,,0,6,,0,,,11,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
140000,Apartment,,UY,UY,,,,50,50,50,,2,1,,,0.5,,0,,,0,,125,15,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
145000,Apartment,,UY,UY,,,,32,32,,,1,1,,,1.0,,0,,,0,,100,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
146459,Apartment,,UY,UY,,,,32,32,,,1,1,,,1.0,,0,,,0,,100,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
153593,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,,,0,,100,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
154900,Apartment,,UY,UY,,,,33,33,,,1,1,,,1.0,,0,,,0,,100,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
195955,Apartment,,UY,UY,,,,52,52,,,2,1,,,0.5,,0,,,0,,125,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
191409,Apartment,,UY,UY,,,,48,48,,,2,1,,,0.5,,0,,,0,,125,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
187443,Apartment,,UY,UY,,,,52,52,,,2,1,,,0.5,,0,,,0,,125,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
330000,Apartment,,UY,UY,,,,125,125,12,,3,3,,,1.0,,0,25,,1,,511,22,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0
108000,Apartment,Studio,UY,UY,,,,26,26,,,0,1,,,1.0,,0,,,0,,100,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
110000,Apartment,Studio,UY,UY,,,,23,23,,,0,1,,,1.0,,0,,,0,,50,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
119000,Apartment,Studio,UY,UY,,,,23,23,,,0,1,,,1.0,,0,,,0,,50,9,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
210000,Apartment,,UY,UY,,,,100,100,,,3,1,,,0.33,,0,,,0,,188,16,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
113000,Apartment,,UY,UY,,,,40,40,,,2,1,,,0.5,,0,,,0,30,75,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
170000,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,,,0,,,9,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
229500,Apartment,,UY,UY,,,,57,57,,,2,1,,,0.5,,0,10,,1,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
194000,Apartment,,UY,UY,,,,60,60,,,2,1,,,0.5,,0,10,,1,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
210000,Apartment,,UY,UY,,,,75,75,,,3,1,,,0.33,,0,,,0,,188,9,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
145000,Apartment,,UY,UY,,,,45,45,45,,2,1,,,0.5,,0,,,0,30,85,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
131500,Apartment,,UY,UY,,,,49,49,,,2,1,,,0.5,,0,,,0,9,70,14,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
163300,Apartment,Studio,UY,UY,,,,41,41,,,0,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
168000,Apartment,,UY,UY,,,,41,41,,,1,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
164500,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,,,0,,,18,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
161500,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
164500,Apartment,Studio,UY,UY,,,,42,42,,,0,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
186500,Apartment,Studio,UY,UY,,,,41,41,,,0,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
145030,Apartment,,UY,UY,,,,32,32,,,1,1,,,1.0,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
170000,Apartment,,UY,UY,,,,42,42,10,,1,1,,,1.0,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
215000,Apartment,Penthouse,UY,UY,,,,39,39,14,,1,1,,,1.0,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
168000,Apartment,,UY,UY,,,,42,42,3,,1,1,,,1.0,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
159500,Apartment,,UY,UY,,,,41,41,7,,1,1,,,1.0,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
198500,Apartment,Studio,UY,UY,,,,60,60,,,0,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
206000,Apartment,,UY,UY,,,,61,61,,,2,1,,,0.5,,0,,,0,,,18,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
198500,Apartment,,UY,UY,,,,61,61,,,2,1,,,0.5,,0,,,0,,,18,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
202000,Apartment,,UY,UY,,,,60,60,,,2,1,,,0.5,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
229500,Apartment,Studio,UY,UY,,,,57,57,,,0,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
194000,Apartment,Studio,UY,UY,,,,60,60,,,0,1,,,1.0,,0,,,0,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
194000,Apartment,,UY,UY,,,,61,61,3,,2,1,,,0.5,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
232000,Apartment,,UY,UY,,,,52,52,15,,2,1,,,0.5,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
229500,Apartment,,UY,UY,,,,58,58,15,,2,1,,,0.5,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
190500,Apartment,,UY,UY,,,,60,60,3,,2,1,,,0.5,,0,,,0,,,20,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
201000,Apartment,,UY,UY,,,,80,80,,,2,2,,,1.0,,0,4,,0,,,18,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
309000,Apartment,,UY,UY,,,,67,67,,,2,2,,,1.0,,0,,,0,,322,19,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
162000,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,5,,0,,175,15,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
148720,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,3,,0,,175,15,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
167000,Apartment,,UY,UY,,,,60,60,,,2,1,,,0.5,,0,3,,0,,200,15,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
218000,Apartment,,UY,UY,,,,58,58,,,2,1,,,0.5,,0,3,,0,,200,15,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
114500,Apartment,Studio,UY,UY,,,,30,30,,,0,1,,,1.0,,0,,,0,,150,15,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0
98900,Apartment,,UY | GROU® Hábitat propone un estilo de vida conectado | la ciudad,UY,,GROU® Hábitat propone un estilo de vida conectado,la ciudad,30,30,,,2,1,,,0.5,,0,,,0,,75,14,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
101500,Apartment,,UY | GROU® Hábitat propone un estilo de vida conec | la ciudad,UY,,GROU® Hábitat propone un estilo de vida conec,la ciudad,30,30,,,2,1,,,0.5,,0,,,0,,,14,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
290000,Apartment,,UY,UY,,,,85,85,,,3,2,,,0.67,,0,,,0,,,17,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1
295000,Apartment,Duplex,UY,UY,,,,117,117,,,3,2,,,0.67,,0,,,0,,110,21,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0
122331,Apartment,,UY | llega para sumar y aportar modernidad | el barrio de Parque Batlle,UY,,llega para sumar y aportar modernidad,el barrio de Parque Batlle,32,32,,,1,1,,,1.0,,0,,,0,,100,12,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
181700,Apartment,,UY | llega para sumar y aportar modernidad | el barrio de Parque Batlle,UY,,llega para sumar y aportar modernidad,el barrio de Parque Batlle,50,50,,,2,1,,,0.5,,0,,,0,,125,12,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
267000,Apartment,Penthouse,UY,UY,,,,60,60,,,2,1,,,0.5,,0,,,0,,,18,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
123523,Apartment,,UY,UY,,,,3,3,49,,1,1,,,1.0,,0,,,0,,,16,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0
175538,Apartment,,UY,UY,,,,65,65,71,,2,1,,,0.5,,0,,,0,,,15,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0
174500,Apartment,,UY,UY,,,,52,52,,,1,1,,,1.0,,0,,,0,,,11,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
170000,Apartment,,UY,UY,,,,55,55,,,1,1,,,1.0,,0,,,0,,,11,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
168000,Apartment,,UY,UY,,,,49,49,,,1,1,,,1.0,,0,,,0,,,11,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
161500,Apartment,,UY,UY,,,,50,50,,,1,1,,,1.0,,0,,,0,,,11,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
194000,Apartment,,UY,UY,,,,70,70,,,2,1,,,0.5,,0,,,0,,,11,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
183000,Apartment,,UY,UY,,,,67,67,52,,2,1,,,0.5,,0,,,0,1,112,15,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0
132200,Apartment,,UY,UY,,,,46,46,,,1,1,,,1.0,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
190200,Apartment,,UY,UY,,,,52,52,,,2,1,,,0.5,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
153900,Apartment,,UY,UY,,,,49,49,,,2,1,,,0.5,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
120000,Apartment,,UY,UY,,,,59,59,,,1,1,,,1.0,,0,,,0,30,120,15,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
207936,Apartment,,UY,UY,,,,70,70,6,,3,2,,,0.67,,0,10,,1,,,15,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
217971,Apartment,,UY,UY,,,,70,70,6,,3,2,,,0.67,,0,10,,1,,,15,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
129000,Apartment,,UY,UY,,,,55,55,,,2,1,,,0.5,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
104385,Apartment,,UY | sobre esquina | el corazón del barrio La Aguada,UY,,sobre esquina,el corazón del barrio La Aguada,40,40,,,1,1,,,1.0,,0,11,,1,,,11,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
129000,Apartment,,UY,UY,,,,55,55,,,2,1,,,0.5,,0,,,0,,,12,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
225982,Apartment,,UY,UY,,,,71,71,91,,3,2,,,0.67,,0,,,0,,,17,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0
85000,Apartment,,UY,UY,,,,46,46,,,2,1,,,0.5,,0,,,0,,,13,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
105000,Apartment,,UY,UY,,,,75,75,,,2,1,,,0.5,,0,,,0,,,13,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
95000,Apartment,,UY,UY,,,,45,45,,,2,1,,,0.5,,0,1,,0,,95,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
129000,Apartment,Duplex,UY,UY,,,,55,55,,,2,1,,,0.5,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1
149000,Apartment,,UY,UY,,,,69,69,,,2,1,,,0.5,,0,,,0,,116,17,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
130000,Apartment,,UY,UY,,,,54,54,,,2,1,,,0.5,,0,,,0,1,28,14,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0
129000,Apartment,,UY,UY,,,,97,97,,,2,1,,,0.5,,0,,,0,,,12,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
191108,Apartment,,UY | manteniendo la tempe | verano,UY,,manteniendo la tempe,verano,54,54,,,2,1,,,0.5,,0,,,0,,175,15,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
159500,Apartment,,UY | manteniendo la temp | verano,UY,,manteniendo la temp,verano,51,51,,,2,1,,,0.5,,0,,,0,,175,15,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0
177427,Apartment,,UY,UY,,,,52,52,,,2,1,,,0.5,,0,1,,0,,175,21,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
161095,Apartment,,UY,UY,,,,54,54,,,2,1,,,0.5,,0,1,,0,,175,21,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0
129000,Apartment,Duplex,UY,UY,,,,55,55,55,,2,1,,,0.5,,0,,,0,,,12,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0
129000,Apartment,,UY,UY,,,,97,97,,,2,1,,,0.5,,0,,,0,,,12,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
171726,Apartment,,UY,UY,,,,70,70,,,2,1,,,0.5,,0,11,,1,,,15,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
165945,Apartment,,UY | 1 | la ciudad. Apartamentos versátiles y cálidos. Monoambientes,UY,,1,la ciudad. Apartamentos versátiles y cálidos. Monoambientes,71,71,,,2,1,,,0.5,,0,8,,0,,,15,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
196000,Apartment,,UY | 1 | la ciudad. Apartamentos versátiles y cálidos. Monoambientes,UY,,1,la ciudad. Apartamentos versátiles y cálidos. Monoambientes,69,69,,,2,1,,,0.5,,0,9,,1,,,15,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
161095,Apartment,,UY | 1 | la ciudad. Apartamentos versátiles y cálidos. Monoambientes,UY,,1,la ciudad. Apartamentos versátiles y cálidos. Monoambientes,71,71,,,2,1,,,0.5,,0,7,,0,,,15,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
162000,Apartment,,UY,UY,,,,81,81,,,2,1,,,0.5,,0,,,0,,,16,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0
207936,Apartment,,UY,UY,,,,70,70,,,3,2,,,0.67,,0,10,,1,,,16,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0
55000,Apartment,,UY,UY,,,,38,38,,,1,1,,,1.0,,0,,,0,,138,15,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0
129000,Apartment,,UY,UY,,,,97,97,97,,2,1,,,0.5,,0,,,0,,,14,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
161095,Apartment,,UY,UY,,,,54,54,,,2,1,,,0.5,,0,,,0,,125,15,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0
129000,Apartment,,UY,UY,,,,67,67,67,,3,1,,,0.33,,0,,,0,,75,14,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
145000,Apartment,,UY,UY,,,,63,63,,,3,1,,,0.33,,0,,,0,,188,16,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
165945,Apartment,,UY,UY,,,,53,53,,,2,1,,,0.5,,0,,,0,,,12,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
161095,Apartment,,UY,UY,,,,53,53,,,2,1,,,0.5,,0,,,0,,,12,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
129000,Apartment,Duplex,UY,UY,,,,56,56,,,2,1,,,0.5,,0,,,0,,,11,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
115000,Apartment,,UY,UY,,,,52,52,,,1,1,,,1.0,,0,,,0,1,,15,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
91500,Apartment,,UY,UY,,,,28,28,,,1,1,,,1.0,,0,,,0,1,62,10,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
161000,Apartment,,UY,UY,,,,53,53,,,2,1,,,0.5,,0,,,0,,112,10,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
355000,Apartment,,UY,UY,,,,145,145,,,2,2,,,1.0,,0,,,0,,921,17,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0
850000,Apartment,Duplex,UY,UY,,,,266,266,,,3,3,,,1.0,,0,,,0,,2000,13,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
850000,Apartment,Duplex,UY,UY,,,,266,266,,,3,3,,,1.0,,0,,,0,,2000,13,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
980000,Apartment,Duplex,UY,UY,,,,342,342,,,4,3,,,0.75,,0,,,0,,2800,14,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
480000,Apartment,Duplex,UY,UY,,,,140,140,,,2,2,,,1.0,,0,,,0,,1300,12,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
680000,Apartment,Duplex,UY,UY,,,,247,247,,,2,2,,,1.0,,0,,,0,,1750,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
650000,Apartment,Duplex,UY,UY,,,,253,253,,,2,2,,,1.0,,0,,,0,,1750,13,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
315000,Apartment,Studio,UY,UY,,,,90,90,,,0,3,,,3.0,,0,,,0,,1543,13,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
200000,Apartment,,UY,UY,,,,78,78,68,,3,2,,,0.67,,0,,,0,,338,21,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0
290000,Apartment,,UY,UY,,,,134,134,,,3,2,,,0.67,,0,,,0,,750,17,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0
245191,Apartment,,UY,UY,,,,55,55,,,2,1,,,0.5,,0,13,,1,,,17,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
182597,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,10,,1,,,18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
198503,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,16,,1,,,18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
180647,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,17,,1,,,18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
200472,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,17,,1,,,18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
186366,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,18,,1,,,18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
184660,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,19,,1,,,18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
204468,Apartment,,UY,UY,,,,42,42,,,1,1,,,1.0,,0,19,,1,,,18,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0
141829,Apartment,,UY,UY,,,,56,56,,,1,1,,,1.0,,0,,,0,,,17,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0
242528,Apartment,,UY,UY,,,,78,78,,,2,1,,,0.5,,0,,,0,,,17,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0
299875,Apartment,,UY,UY,,,,101,101,,,3,2,,,0.67,,0,,,0,,,17,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0
245000,Apartment,,UY,UY,,,,49,49,,,1,1,,,1.0,,0,,,0,,750,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
260000,Apartment,,UY,UY,,,,85,85,,,2,2,,,1.0,,0,,,0,,600,14,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0
358000,Apartment,,UY | Punta del Este | Venta De Dormitorios En Ocean Drive Ii,UY,,Punta del Este,Venta De Dormitorios En Ocean Drive Ii,140,140,,,2,2,,,1.0,,0,,,0,,500,21,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0
170000,Apartment,,UY,UY,,,,65,65,,,2,2,,,1.0,,0,,,0,,1200,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
170000,Apartment,,UY,UY,,,,65,65,,,2,2,,,1.0,,0,,,0,,1200,13,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
156000,Apartment,,UY | Punta del Este | Venta,UY,,Punta del Este,Venta,71,71,,,2,2,,,1.0,,0,,,0,,462,12,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0
